player_id,condition,stat,n,raw_over,own_base,shrunk_over,edge_pp,career_games,name,role,team,last_season,flag
00-0038559,body_clock_1pmET_road,td_any,9,0.556,0.27,0.346,7.6,37,M.Wilson,WR,ARI,2025,True
00-0038543,after_100yd_game,td_any,9,0.667,0.381,0.457,7.6,42,J.Smith-Njigba,WR,SEA,2025,True
00-0033040,slow_ref_crew,td_any,19,0.632,0.456,0.532,7.6,68,T.Hill,WR,MIA,2025,True
00-0036936,dome,rec_yards,14,0.643,0.433,0.509,7.5,30,R.Moore,WR,ARI,2023,True
00-0033572,grass,rec_yards,17,0.529,0.345,0.42,7.5,29,J.Agnew,WR,JAX,2023,True
00-0036637,big_favorite,rec_yards,24,0.542,0.389,0.464,7.5,54,N.Gray,TE,KC,2025,True
00-0033885,division_rematch,rec_yards,11,0.727,0.483,0.558,7.5,60,D.Njoku,TE,CLE,2025,True
00-0037239,fast_ref_crew,rec_yards,13,0.615,0.395,0.471,7.5,43,C.Olave,WR,NO,2025,True
00-0030578,dome,rush_yards,15,0.533,0.333,0.408,7.5,42,C.Patterson,RB,PIT,2024,True
00-0036158,outdoor,rush_yards,25,0.68,0.529,0.605,7.5,34,J.Dobbins,RB,DEN,2025,True
00-0036158,grass,rush_yards,25,0.68,0.529,0.605,7.5,34,J.Dobbins,RB,DEN,2025,True
00-0035537,home,rush_yards,28,0.607,0.466,0.54,7.5,58,Ty.Johnson,RB,BUF,2025,True
00-0030564,dome,receptions,17,0.588,0.403,0.478,7.5,67,D.Hopkins,WR,BAL,2025,True
00-0039890,grass,receptions,6,0.833,0.444,0.52,7.5,27,A.Mitchell,WR,NYJ,2025,True
00-0030288,home,receptions,14,0.643,0.433,0.509,7.5,30,R.Burkhead,RB,HOU,2022,True
00-0033293,backup_qb,receptions,7,0.857,0.515,0.59,7.5,68,A.Jones,RB,MIN,2025,True
00-0037744,turf,td_any,13,0.538,0.319,0.394,7.5,47,T.McBride,TE,ARI,2025,True
00-0036360,wind15+,td_any,6,0.667,0.278,0.353,7.5,36,C.Edwards-Helaire,RB,KC,2025,True
00-0037263,backup_qb,td_any,14,0.5,0.291,0.366,7.5,55,T.Allgeier,RB,ATL,2025,True
00-0035250,late_season,td_any,27,0.407,0.263,0.338,7.5,80,D.Singletary,RB,NYG,2025,True
00-0037525,slow_ref_crew,td_any,13,0.462,0.242,0.317,7.5,33,J.Mason,RB,MIN,2025,True
00-0036290,dome,rec_yards,16,0.625,0.434,0.509,7.4,76,C.Kmet,TE,CHI,2025,True
00-0028002,home,rec_yards,18,0.5,0.323,0.397,7.4,31,R.Cobb,WR,NYJ,2023,True
00-0031236,home,rec_yards,31,0.548,0.415,0.489,7.4,65,B.Cooks,WR,BUF,2025,True
00-0037238,division_rematch,rec_yards,10,0.7,0.44,0.514,7.4,50,D.London,WR,ATL,2025,True
00-0038720,slow_ref_crew,rec_yards,6,0.833,0.45,0.524,7.4,20,J.Hill,TE,MIA,2025,True
00-0033280,road,rush_yards,22,0.636,0.478,0.552,7.4,46,C.McCaffrey,RB,SF,2025,True
00-0034184,late_season,rush_yards,17,0.647,0.463,0.538,7.4,41,G.Edwards,RB,LAC,2024,True
00-0038976,primetime,receptions,10,0.8,0.541,0.615,7.4,37,M.Mims,WR,DEN,2025,True
00-0036365,late_season,receptions,6,0.833,0.45,0.524,7.4,20,B.Edwards,WR,ATL,2022,True
00-0033246,slow_ref_crew,receptions,15,0.667,0.471,0.544,7.4,34,J.Mundt,TE,JAX,2025,True
00-0034753,turf,td_any,9,0.667,0.389,0.462,7.4,72,M.Andrews,TE,BAL,2025,True
00-0039893,home,td_any,13,0.615,0.4,0.474,7.4,25,B.Thomas,WR,JAX,2025,True
00-0032392,big_favorite,td_any,9,0.444,0.164,0.239,7.4,73,A.Hooper,TE,NE,2025,True
00-0033906,backup_qb,td_any,20,0.5,0.333,0.407,7.4,63,A.Kamara,RB,NO,2025,True
00-0033869,fast_ref_crew,pass_yards,7,1.0,0.667,0.74,7.3,21,M.Trubisky,QB,BUF,2025,True
00-0035719,turf,rec_yards,11,0.636,0.397,0.47,7.3,63,D.Samuel,WR,WAS,2025,True
00-0032775,fast_ref_crew,rec_yards,14,0.643,0.439,0.512,7.3,66,D.Robinson,WR,SF,2025,True
00-0036613,fast_ref_crew,rec_yards,18,0.667,0.492,0.565,7.3,63,J.Waddle,WR,MIA,2025,True
00-0033280,backup_qb,rush_yards,13,0.692,0.478,0.551,7.3,46,C.McCaffrey,RB,SF,2025,True
00-0029892,fast_ref_crew,rush_yards,11,0.545,0.308,0.38,7.3,65,K.Juszczyk,RB,SF,2025,True
00-0038134,primetime,receptions,9,0.667,0.391,0.464,7.3,46,K.Walker,RB,SEA,2025,True
00-0036912,day_game,receptions,49,0.633,0.523,0.596,7.3,65,D.Smith,WR,PHI,2025,True
00-0035700,home,receptions,39,0.538,0.419,0.492,7.3,74,J.Jacobs,RB,GB,2025,True
00-0034270,big_underdog,receptions,16,0.688,0.5,0.573,7.3,62,T.Conklin,TE,LAC,2025,True
00-0036613,fast_ref_crew,receptions,18,0.667,0.492,0.565,7.3,63,J.Waddle,WR,MIA,2025,True
00-0036261,turf,td_any,12,0.583,0.358,0.431,7.3,53,B.Aiyuk,WR,SF,2024,True
00-0033553,home,td_any,27,0.704,0.564,0.636,7.3,55,J.Conner,RB,ARI,2025,True
00-0036139,division_rematch,td_any,8,0.625,0.325,0.398,7.3,40,R.Dowdle,RB,CAR,2025,True
00-0036345,division_rematch,td_any,9,0.556,0.279,0.352,7.3,43,K.Osborn,WR,NE,2024,True
00-0039855,late_season,td_any,6,0.833,0.455,0.528,7.3,11,J.McMillan,WR,TB,2025,True
00-0031237,road,pass_yards,11,0.636,0.4,0.472,7.2,25,T.Bridgewater,QB,TB,2025,True
00-0034279,primetime,rec_yards,6,0.833,0.462,0.533,7.2,26,E.St. Brown,WR,CHI,2023,True
00-0031428,home,rec_yards,23,0.696,0.545,0.617,7.2,44,A.Robinson,WR,DET,2024,True
00-0033757,home,rec_yards,19,0.474,0.308,0.379,7.2,39,R.Tonyan,TE,KC,2025,True
00-0034270,late_season,rec_yards,24,0.583,0.435,0.508,7.2,62,T.Conklin,TE,LAC,2025,True
00-0031235,slow_ref_crew,rec_yards,8,0.75,0.452,0.524,7.2,31,O.Beckham,WR,MIA,2024,True
00-0035215,dome,receptions,11,0.636,0.4,0.472,7.2,25,D.Harty,WR,BUF,2023,True
00-0038608,turf,receptions,16,0.75,0.565,0.637,7.2,23,K.Boutte,WR,NE,2025,True
00-0030506,primetime,receptions,26,0.615,0.474,0.546,7.2,78,T.Kelce,TE,KC,2025,True
00-0034367,division_rematch,receptions,7,0.714,0.385,0.457,7.2,39,N.Miller-Hines,RB,LAC,2025,True
00-0039916,late_season,receptions,7,0.714,0.385,0.457,7.2,13,R.Pearsall,WR,SF,2025,True
00-0036358,after_100yd_game,receptions,21,0.619,0.461,0.533,7.2,76,C.Lamb,WR,DAL,2025,True
00-0034301,fast_ref_crew,receptions,6,0.833,0.462,0.533,7.2,26,D.Williams,RB,ARI,2022,True
00-0039139,day_game,td_any,23,0.826,0.675,0.747,7.2,40,J.Gibbs,RB,DET,2025,True
00-0033897,big_favorite,td_any,9,0.889,0.615,0.688,7.2,52,J.Mixon,RB,HOU,2024,True
00-0026143,fast_ref_crew,pass_yards,7,0.714,0.389,0.46,7.1,36,M.Ryan,QB,IND,2022,True
00-0034646,home,rec_yards,18,0.611,0.441,0.512,7.1,34,B.Powell,WR,MIN,2024,True
00-0036963,big_underdog,rec_yards,10,0.8,0.552,0.623,7.1,67,A.St. Brown,WR,DET,2025,True
00-0036268,backup_qb,rec_yards,11,0.818,0.585,0.657,7.1,41,L.Shenault,WR,SEA,2024,True
00-0036554,division_rematch,rec_yards,10,0.7,0.451,0.522,7.1,51,N.Collins,WR,HOU,2025,True
00-0039794,road,rush_yards,8,0.625,0.333,0.404,7.1,15,B.Allen,RB,NYJ,2025,True
00-0037256,big_favorite,rush_yards,9,0.778,0.509,0.58,7.1,53,R.White,RB,TB,2025,True
00-0034011,dome,receptions,9,0.667,0.4,0.471,7.1,25,D.Arnold,TE,JAX,2022,True
00-0034854,outdoor,receptions,17,0.588,0.414,0.484,7.1,29,K.Hodge,WR,ATL,2025,True
00-0036275,turf,receptions,30,0.567,0.437,0.508,7.1,71,D.Swift,RB,CHI,2025,True
00-0035291,home,receptions,10,0.6,0.353,0.424,7.1,17,T.Williams,RB,CLE,2025,True
00-0036919,home,receptions,35,0.6,0.478,0.549,7.1,67,K.Gainwell,RB,PIT,2025,True
00-0038046,home,receptions,7,0.857,0.533,0.604,7.1,15,C.Kolar,TE,BAL,2025,True
00-0031045,road,receptions,7,0.857,0.533,0.604,7.1,15,C.Hyde,RB,JAX,2021,True
00-0033009,big_favorite,receptions,7,0.714,0.391,0.461,7.1,64,T.Boyd,WR,TEN,2024,True
00-0036550,big_favorite,receptions,12,0.75,0.532,0.603,7.1,47,R.Bateman,WR,BAL,2025,True
00-0033553,division_rematch,receptions,9,0.778,0.509,0.58,7.1,55,J.Conner,RB,ARI,2025,True
00-0037005,division_rematch,receptions,10,0.7,0.451,0.522,7.1,51,T.Tremble,TE,CAR,2025,True
00-0031236,late_season,receptions,23,0.609,0.462,0.532,7.1,65,B.Cooks,WR,BUF,2025,True
00-0037666,late_season,receptions,11,0.545,0.312,0.384,7.1,32,J.Tolbert,WR,DAL,2025,True
00-0034983,body_clock_1pmET_road,receptions,12,0.75,0.532,0.603,7.1,47,H.Renfrow,WR,CAR,2025,True
00-0032918,vs_high_blitz,receptions,12,0.75,0.531,0.602,7.1,32,C.Ham,RB,MIN,2025,True
00-0036628,slow_ref_crew,receptions,12,0.667,0.447,0.518,7.1,38,J.Bates,TE,WAS,2025,True
00-0034270,division_rematch,td_any,12,0.333,0.113,0.184,7.1,62,T.Conklin,TE,LAC,2025,True
00-0036613,division_rematch,td_any,6,0.667,0.302,0.372,7.1,63,J.Waddle,WR,MIA,2025,True
00-0034837,slow_ref_crew,td_any,12,0.5,0.283,0.353,7.1,46,C.Ridley,WR,TEN,2025,True
00-0036442,turf,pass_yards,35,0.629,0.508,0.579,7.0,59,J.Burrow,QB,CIN,2025,True
00-0036355,grass,pass_yards,23,0.652,0.506,0.576,7.0,77,J.Herbert,QB,LAC,2025,True
00-0036972,late_season,pass_yards,15,0.667,0.479,0.549,7.0,48,M.Jones,QB,SF,2025,True
00-0027973,fast_ref_crew,pass_yards,7,0.857,0.536,0.606,7.0,28,A.Dalton,QB,CAR,2025,True
00-0030431,grass,rec_yards,20,0.6,0.442,0.512,7.0,52,R.Woods,WR,HOU,2024,True
00-0031428,backup_qb,rec_yards,15,0.733,0.545,0.616,7.0,44,A.Robinson,WR,DET,2024,True
00-0032688,backup_qb,rec_yards,11,0.545,0.316,0.386,7.0,38,R.Chosen,WR,WAS,2025,True
00-0027942,division_rematch,rec_yards,6,0.833,0.472,0.542,7.0,36,A.Green,WR,ARI,2022,True
00-0033045,road,rush_yards,32,0.531,0.406,0.476,7.0,64,E.Elliott,RB,DAL,2024,True
00-0036973,fast_ref_crew,rush_yards,11,0.636,0.407,0.477,7.0,54,T.Etienne,RB,JAX,2025,True
00-0033858,turf,receptions,32,0.5,0.375,0.445,7.0,72,J.Smith,TE,PIT,2025,True
00-0034837,turf,receptions,18,0.667,0.5,0.57,7.0,46,C.Ridley,WR,TEN,2025,True
00-0031868,primetime,receptions,7,0.714,0.393,0.463,7.0,28,D.Byrd,WR,ATL,2023,True
00-0031547,road,receptions,18,0.556,0.389,0.459,7.0,36,D.Parker,WR,NE,2023,True
00-0037276,road,receptions,6,0.833,0.471,0.541,7.0,17,T.Chandler,RB,MIN,2025,True
00-0033923,backup_qb,receptions,13,0.615,0.412,0.481,7.0,68,K.Hunt,RB,KC,2025,True
00-0032602,fast_ref_crew,receptions,7,0.857,0.538,0.608,7.0,26,J.McKissic,RB,WAS,2022,True
00-0034351,slow_ref_crew,receptions,17,0.647,0.475,0.544,7.0,59,D.Goedert,TE,PHI,2025,True
00-0039064,slow_ref_crew,receptions,15,0.6,0.415,0.484,7.0,41,Z.Flowers,WR,BAL,2025,True
00-0032775,dome,td_any,20,0.4,0.242,0.312,7.0,66,D.Robinson,WR,SF,2025,True
00-0034791,outdoor,td_any,37,0.568,0.451,0.521,7.0,51,N.Chubb,RB,HOU,2025,True
00-0037666,outdoor,td_any,15,0.467,0.281,0.351,7.0,32,J.Tolbert,WR,DAL,2025,True
00-0036358,post_bye,td_any,7,0.714,0.395,0.465,7.0,76,C.Lamb,WR,DAL,2025,True
00-0036913,big_favorite,td_any,9,0.444,0.182,0.251,7.0,22,K.Toney,WR,CLE,2024,True
00-0032211,fast_ref_crew,td_any,16,0.438,0.259,0.329,7.0,81,T.Lockett,WR,LV,2025,True
00-0038122,dome,pass_yards,8,0.75,0.467,0.535,6.9,15,D.Ridder,QB,LV,2024,True
00-0031237,slow_ref_crew,pass_yards,7,0.714,0.4,0.469,6.9,25,T.Bridgewater,QB,TB,2025,True
00-0027696,dome,rec_yards,6,0.833,0.478,0.547,6.9,23,J.Graham,TE,NO,2023,True
00-0037744,turf,rec_yards,13,0.692,0.489,0.559,6.9,47,T.McBride,TE,ARI,2025,True
00-0038393,home,rec_yards,19,0.632,0.472,0.541,6.9,36,D.Wicks,WR,GB,2025,True
00-0033466,road,rec_yards,21,0.571,0.421,0.49,6.9,38,I.McKenzie,WR,IND,2023,True
00-0038104,road,rec_yards,11,0.727,0.5,0.569,6.9,24,T.Thornton,WR,KC,2025,True
00-0031595,dome,rush_yards,7,0.714,0.4,0.469,6.9,25,M.Burton,RB,DEN,2024,True
00-0036997,turf,rush_yards,19,0.632,0.473,0.541,6.9,55,J.Williams,RB,DAL,2025,True
00-0039384,road,rush_yards,12,0.75,0.538,0.607,6.9,26,T.Tracy,RB,NYG,2025,True
00-0033045,division_rematch,rush_yards,9,0.667,0.406,0.475,6.9,64,E.Elliott,RB,DAL,2024,True
00-0038040,late_season,rush_yards,10,0.6,0.36,0.429,6.9,25,Z.White,RB,LV,2025,True
00-0035537,dome,receptions,11,0.727,0.5,0.569,6.9,58,Ty.Johnson,RB,BUF,2025,True
00-0031595,turf,receptions,7,0.714,0.4,0.469,6.9,25,M.Burton,RB,DEN,2024,True
00-0036919,cold<=32,receptions,6,0.833,0.478,0.546,6.9,67,K.Gainwell,RB,PIT,2025,True
00-0032141,primetime,receptions,6,1.0,0.643,0.712,6.9,28,G.Swaim,TE,CLE,2024,True
00-0033921,day_game,receptions,43,0.698,0.589,0.658,6.9,56,C.Godwin,WR,TB,2025,True
00-0040730,road,receptions,6,1.0,0.643,0.712,6.9,14,R.Harvey,RB,DEN,2025,True
00-0030506,short_week,receptions,6,0.833,0.474,0.544,6.9,78,T.Kelce,TE,KC,2025,True
00-0034972,big_underdog,receptions,11,0.636,0.41,0.479,6.9,61,A.Mattison,RB,LV,2024,True
00-0036906,big_underdog,receptions,12,0.583,0.371,0.44,6.9,35,K.Herbert,RB,NYJ,2025,True
00-0036919,backup_qb,receptions,6,0.833,0.478,0.546,6.9,67,K.Gainwell,RB,PIT,2025,True
00-0033925,home,td_any,14,0.429,0.235,0.305,6.9,34,D.Foreman,RB,CLE,2024,True
00-0039065,big_favorite,td_any,12,0.667,0.455,0.523,6.9,33,S.LaPorta,TE,DET,2025,True
00-0036555,backup_qb,td_any,19,0.526,0.367,0.436,6.9,60,C.Hubbard,RB,CAR,2025,True
00-0035243,fast_ref_crew,td_any,12,0.417,0.204,0.273,6.9,54,M.Sanders,RB,DAL,2025,True
00-0036212,big_favorite,pass_yards,16,0.625,0.45,0.518,6.8,60,T.Tagovailoa,QB,MIA,2025,True
00-0035228,slow_ref_crew,pass_yards,14,0.643,0.453,0.521,6.8,53,K.Murray,QB,ARI,2025,True
00-0034411,dome,rec_yards,15,0.667,0.485,0.553,6.8,33,R.Gage,WR,TB,2022,True
00-0034837,dome,rec_yards,17,0.647,0.478,0.547,6.8,46,C.Ridley,WR,TEN,2025,True
00-0031544,home,rec_yards,30,0.633,0.508,0.576,6.8,61,A.Cooper,WR,BUF,2024,True
00-0036040,big_favorite,rec_yards,6,0.833,0.483,0.551,6.8,60,J.Johnson,TE,NO,2025,True
00-0033090,late_season,rec_yards,19,0.632,0.473,0.541,6.8,74,H.Henry,TE,NE,2025,True
00-0035216,fast_ref_crew,rec_yards,12,0.667,0.456,0.524,6.8,57,D.Johnson,WR,HOU,2024,True
00-0039144,slow_ref_crew,rec_yards,7,0.857,0.545,0.614,6.8,22,L.Musgrave,TE,GB,2025,True
00-0034791,home,rush_yards,23,0.652,0.51,0.578,6.8,51,N.Chubb,RB,HOU,2025,True
00-0035628,big_favorite,rush_yards,7,0.714,0.405,0.473,6.8,37,D.Johnson,RB,NE,2025,True
00-0036223,big_favorite,rush_yards,14,0.643,0.455,0.522,6.8,66,J.Taylor,RB,IND,2025,True
00-0034411,dome,receptions,15,0.667,0.485,0.553,6.8,33,R.Gage,WR,TB,2022,True
00-0031547,turf,receptions,16,0.562,0.389,0.457,6.8,36,D.Parker,WR,NE,2023,True
00-0031544,primetime,receptions,10,0.6,0.361,0.429,6.8,61,A.Cooper,WR,BUF,2024,True
00-0030431,short_week,receptions,6,0.833,0.481,0.549,6.8,52,R.Woods,WR,HOU,2024,True
00-0031236,big_favorite,receptions,10,0.7,0.462,0.53,6.8,65,B.Cooks,WR,BUF,2025,True
00-0037837,fast_ref_crew,receptions,10,0.6,0.361,0.429,6.8,36,C.Austin,WR,PIT,2025,True
00-0031544,slow_ref_crew,receptions,17,0.529,0.361,0.429,6.8,61,A.Cooper,WR,BUF,2024,True
00-0036328,dome,td_any,11,0.545,0.323,0.391,6.8,65,A.Gibson,RB,NE,2025,True
00-0034837,turf,td_any,18,0.444,0.283,0.35,6.8,46,C.Ridley,WR,TEN,2025,True
00-0033090,primetime,td_any,14,0.5,0.311,0.379,6.8,74,H.Henry,TE,NE,2025,True
00-0034301,road,td_any,11,0.455,0.231,0.299,6.8,26,D.Williams,RB,ARI,2022,True
00-0035662,big_favorite,td_any,14,0.5,0.31,0.378,6.8,58,M.Brown,WR,KC,2025,True
00-0036912,fast_ref_crew,td_any,13,0.538,0.338,0.407,6.8,65,D.Smith,WR,PHI,2025,True
00-0037256,fast_ref_crew,td_any,13,0.538,0.34,0.408,6.8,53,R.White,RB,TB,2025,True
00-0033537,dome,pass_yards,10,0.8,0.565,0.632,6.7,23,D.Watson,QB,CLE,2024,True
00-0033891,big_underdog,rec_yards,10,0.7,0.467,0.533,6.7,45,Z.Jones,WR,ARI,2025,True
00-0034981,backup_qb,rec_yards,11,0.636,0.417,0.484,6.7,48,F.Moreau,TE,NO,2025,True
00-0034109,home,rush_yards,8,0.75,0.474,0.541,6.7,19,P.Lindsay,RB,IND,2022,True
00-0033948,big_underdog,rush_yards,11,0.636,0.418,0.485,6.7,55,Ja.Williams,RB,NO,2024,True
00-0031610,outdoor,receptions,20,0.5,0.35,0.417,6.7,40,D.Waller,TE,MIA,2025,True
00-0037744,turf,receptions,13,0.769,0.574,0.641,6.7,47,T.McBride,TE,ARI,2025,True
00-0035664,grass,receptions,9,0.667,0.414,0.481,6.7,29,D.Henderson,RB,LA,2023,True
00-0031549,primetime,receptions,18,0.556,0.397,0.463,6.7,58,N.Agholor,WR,BAL,2024,True
00-0037746,home,receptions,24,0.625,0.489,0.556,6.7,45,B.Robinson,RB,SF,2025,True
00-0027696,road,receptions,10,0.8,0.565,0.632,6.7,23,J.Graham,TE,NO,2023,True
00-0030513,big_underdog,receptions,6,0.833,0.489,0.556,6.7,45,L.Murray,RB,BUF,2023,True
00-0033948,late_season,receptions,20,0.55,0.4,0.467,6.7,55,Ja.Williams,RB,NO,2024,True
00-0038543,body_clock_1pmET_road,receptions,9,0.778,0.524,0.591,6.7,42,J.Smith-Njigba,WR,SEA,2025,True
00-0036425,vs_high_blitz,receptions,18,0.611,0.452,0.518,6.7,31,D.Dallas,RB,JAX,2025,True
00-0033854,fast_ref_crew,receptions,9,0.778,0.525,0.592,6.7,40,D.Ogunbowale,RB,HOU,2025,True
00-0035261,fast_ref_crew,receptions,23,0.609,0.468,0.536,6.7,79,T.Pollard,RB,TEN,2025,True
00-0037263,fast_ref_crew,receptions,11,0.636,0.418,0.485,6.7,55,T.Allgeier,RB,ATL,2025,True
00-0038117,fast_ref_crew,receptions,9,0.778,0.524,0.591,6.7,42,W.Robinson,WR,NYG,2025,True
00-0032392,slow_ref_crew,receptions,25,0.64,0.507,0.573,6.7,73,A.Hooper,TE,NE,2025,True
00-0039868,home,td_any,15,0.4,0.222,0.289,6.7,27,T.Franklin,WR,DEN,2025,True
00-0035659,post_bye,td_any,6,0.667,0.32,0.387,6.7,75,T.McLaurin,WR,WAS,2025,True
00-0035659,big_favorite,td_any,6,0.667,0.32,0.387,6.7,75,T.McLaurin,WR,WAS,2025,True
00-0038129,division_rematch,td_any,9,0.444,0.191,0.258,6.7,47,C.Otton,TE,TB,2025,True
00-0036265,late_season,td_any,16,0.438,0.265,0.333,6.7,49,A.Dillon,RB,PHI,2025,True
00-0033045,fast_ref_crew,td_any,16,0.562,0.391,0.458,6.7,64,E.Elliott,RB,DAL,2024,True
00-0037840,fast_ref_crew,td_any,6,0.833,0.488,0.555,6.7,41,K.Williams,RB,LA,2025,True
00-0027656,slow_ref_crew,td_any,6,0.667,0.318,0.386,6.7,22,R.Gronkowski,TE,TB,2021,True
00-0031236,dome,rec_yards,36,0.528,0.415,0.482,6.6,65,B.Cooks,WR,BUF,2025,True
00-0033908,outdoor,rec_yards,30,0.533,0.413,0.478,6.6,63,C.Kupp,WR,SEA,2025,True
00-0035689,grass,rec_yards,18,0.667,0.508,0.574,6.6,63,D.Knox,TE,BUF,2025,True
00-0030564,big_favorite,rec_yards,14,0.571,0.388,0.454,6.6,67,D.Hopkins,WR,BAL,2025,True
00-0030108,big_underdog,rec_yards,9,0.778,0.529,0.595,6.6,17,R.Griffin,TE,CHI,2022,True
00-0034837,big_underdog,rec_yards,8,0.75,0.478,0.544,6.6,46,C.Ridley,WR,TEN,2025,True
00-0036244,late_season,rec_yards,22,0.545,0.404,0.47,6.6,47,C.Parkinson,TE,LA,2025,True
00-0036252,after_100yd_game,rec_yards,9,0.667,0.416,0.482,6.6,77,M.Pittman,WR,IND,2025,True
00-0035140,vs_high_blitz,rec_yards,13,0.692,0.5,0.566,6.6,40,M.Hardman,WR,BUF,2025,True
00-0037545,fast_ref_crew,rec_yards,11,0.636,0.421,0.487,6.6,38,R.Shaheed,WR,SEA,2025,True
00-0031381,slow_ref_crew,rec_yards,23,0.652,0.514,0.58,6.6,74,D.Adams,WR,LA,2025,True
00-0036963,slow_ref_crew,rec_yards,20,0.7,0.552,0.618,6.6,67,A.St. Brown,WR,DET,2025,True
00-0031376,primetime,rush_yards,11,0.636,0.421,0.487,6.6,38,J.McKinnon,RB,KC,2023,True
00-0033045,slow_ref_crew,rush_yards,24,0.542,0.406,0.473,6.6,64,E.Elliott,RB,DAL,2024,True
00-0032918,dome,receptions,19,0.684,0.531,0.597,6.6,32,C.Ham,RB,MIN,2025,True
00-0031260,turf,receptions,13,0.692,0.5,0.566,6.6,38,L.Thomas,TE,WAS,2023,True
00-0035291,turf,receptions,8,0.625,0.353,0.419,6.6,17,T.Williams,RB,CLE,2025,True
00-0032918,home,receptions,14,0.714,0.531,0.597,6.6,32,C.Ham,RB,MIN,2025,True
00-0036309,home,receptions,33,0.636,0.521,0.587,6.6,71,D.Mooney,WR,ATL,2025,True
00-0036955,big_underdog,receptions,7,0.571,0.269,0.335,6.6,26,T.Marshall,WR,LV,2024,True
00-0034983,slow_ref_crew,receptions,19,0.684,0.532,0.598,6.6,47,H.Renfrow,WR,CAR,2025,True
00-0036900,dome,td_any,6,0.833,0.492,0.558,6.6,63,J.Chase,WR,CIN,2025,True
00-0033357,road,td_any,8,0.625,0.353,0.419,6.6,17,T.Hill,QB,NO,2025,True
00-0035719,road,td_any,29,0.552,0.429,0.495,6.6,63,D.Samuel,WR,WAS,2025,True
00-0033553,late_season,td_any,18,0.722,0.564,0.63,6.6,55,J.Conner,RB,ARI,2025,True
00-0036554,after_100yd_game,td_any,8,0.625,0.353,0.419,6.6,51,N.Collins,WR,HOU,2025,True
00-0033077,short_week,pass_yards,7,0.857,0.561,0.626,6.5,57,D.Prescott,QB,DAL,2025,True
00-0033869,big_favorite,pass_yards,6,1.0,0.667,0.731,6.5,21,M.Trubisky,QB,BUF,2025,True
00-0033119,fast_ref_crew,pass_yards,14,0.571,0.39,0.455,6.5,41,J.Brissett,QB,ARI,2025,True
00-0031585,dome,rec_yards,8,0.75,0.48,0.545,6.5,25,M.Pruitt,TE,PIT,2024,True
00-0033040,wind15+,rec_yards,13,0.615,0.426,0.491,6.5,68,T.Hill,WR,MIA,2025,True
00-0034386,primetime,rec_yards,9,0.667,0.421,0.486,6.5,38,J.Watson,WR,HOU,2025,True
00-0038104,primetime,rec_yards,6,0.833,0.5,0.565,6.5,24,T.Thornton,WR,KC,2025,True
00-0036613,home,rec_yards,33,0.606,0.492,0.557,6.5,63,J.Waddle,WR,MIA,2025,True
00-0036412,road,rec_yards,7,0.714,0.417,0.482,6.5,12,K.Hamler,WR,DEN,2022,True
00-0038547,big_favorite,rec_yards,6,0.833,0.5,0.565,6.5,26,L.Schoonmaker,TE,DAL,2025,True
00-0032141,fast_ref_crew,rec_yards,6,0.833,0.5,0.565,6.5,28,G.Swaim,TE,CLE,2024,True
00-0032211,fast_ref_crew,rec_yards,16,0.562,0.395,0.46,6.5,81,T.Lockett,WR,LV,2025,True
00-0033375,fast_ref_crew,rec_yards,15,0.6,0.426,0.491,6.5,47,T.Patrick,WR,JAX,2025,True
00-0038098,road,rush_yards,9,0.667,0.421,0.486,6.5,19,P.Strong,RB,CLE,2024,True
00-0036414,big_underdog,rush_yards,6,0.833,0.5,0.565,6.5,36,C.Akers,RB,MIN,2025,True
00-0037525,backup_qb,rush_yards,11,0.545,0.333,0.398,6.5,33,J.Mason,RB,MIN,2025,True
00-0033025,late_season,rush_yards,6,0.833,0.5,0.565,6.5,14,J.Richard,RB,LV,2021,True
00-0036251,late_season,rush_yards,14,0.571,0.391,0.456,6.5,46,Z.Moss,RB,CIN,2024,True
00-0032104,fast_ref_crew,rush_yards,17,0.529,0.368,0.434,6.5,57,A.Abdullah,RB,IND,2025,True
00-0034279,turf,receptions,11,0.636,0.423,0.488,6.5,26,E.St. Brown,WR,CHI,2023,True
00-0036322,turf,receptions,52,0.596,0.5,0.565,6.5,76,J.Jefferson,WR,MIN,2025,True
00-0034301,grass,receptions,14,0.643,0.462,0.527,6.5,26,D.Williams,RB,ARI,2022,True
00-0034386,primetime,receptions,9,0.667,0.421,0.486,6.5,38,J.Watson,WR,HOU,2025,True
00-0036223,primetime,receptions,11,0.636,0.424,0.489,6.5,66,J.Taylor,RB,IND,2025,True
00-0030564,home,receptions,35,0.514,0.403,0.468,6.5,67,D.Hopkins,WR,BAL,2025,True
00-0036613,home,receptions,33,0.606,0.492,0.557,6.5,63,J.Waddle,WR,MIA,2025,True
00-0028002,big_favorite,receptions,8,0.75,0.484,0.548,6.5,31,R.Cobb,WR,NYJ,2023,True
00-0034960,big_favorite,receptions,9,0.667,0.423,0.487,6.5,71,J.Meyers,WR,JAX,2025,True
00-0036223,backup_qb,receptions,11,0.636,0.424,0.489,6.5,66,J.Taylor,RB,IND,2025,True
00-0031549,late_season,receptions,16,0.562,0.397,0.461,6.5,58,N.Agholor,WR,BAL,2024,True
00-0033375,fast_ref_crew,receptions,15,0.6,0.426,0.491,6.5,47,T.Patrick,WR,JAX,2025,True
